302 PARK ST ,,22902,AVAILABLE,,
1605 CAMBRIDGE CIR ,,22903,AVAILABLE,1795,
826 HINTON AVE ,A,22902,AVAILABLE,9616,
417 E MAIN ST ,,22902,AVAILABLE,,
1225 PARK ST ,B2,22901,NOT AVAILABLE,,
207 14TH ST NW ,2,22903,UNKNOWN STATE,5558,
1013 LINDEN AVE ,I,22902,NOT AVAILABLE,13273,
121 E MAIN ST ,,22902,AVAILABLE,,
338 CLEVELAND AVE ,,22903,NOT AVAILABLE,12116,
1625 CAMBRIDGE CIR ,,22903,AVAILABLE,1671,
1704 GORDON AVE ,101,22903,NOT AVAILABLE,3773,
103 14TH ST NW ,,22903,AVAILABLE,,
1120 LITTLE HIGH ST ,,22902,AVAILABLE,7280,
625 RIDGE ST ,,22902,NOT AVAILABLE,9368,
2324 CRESTMONT AVE ,A,22903,AVAILABLE,10827,
1807 EMMET ST N ,6B,22901,NOT AVAILABLE,685,
975 EMMET ST N ,C,22903,NOT AVAILABLE,,
1907 EMMET ST N ,,22901,NOT AVAILABLE,470,
1044 EMMET ST N ,,22903,NOT AVAILABLE,,
408 1ST ST N ,,22902,AVAILABLE,6202,
409 1ST ST N ,,22902,AVAILABLE,6207,
1620 JEFFERSON PARK AVE ,103,22903,UNKNOWN STATE,0.9,
621 NORTH AVE ,A,22901,AVAILABLE,2925,
1510 SHORT 18TH ST ,,22902,NOT AVAILABLE,9111,
1195 5TH ST SW ,A,22903,NOT AVAILABLE,,
1138 ROSE HILL DR ,,22903,NOT AVAILABLE,3005,
109 KENT TER ,D,22903,NOT AVAILABLE,8138,
1318 HAMPTON ST ,B,22902,NOT AVAILABLE,11878,
1932 LEWIS MOUNTAIN RD ,,22903,NOT AVAILABLE,4628,
221 CARLTON RD ,14,22902,AVAILABLE,9889,
1622 CENTER AVE ,,22903,AVAILABLE,9793,
128 HARRIS RD ,,22903,NOT AVAILABLE,13163,
1218 BELLEVIEW AVE ,,22901,AVAILABLE,4576,
900 BLENHEIM AVE ,,22902,AVAILABLE,11107,
1439 KENWOOD LN ,,22901,AVAILABLE,1102,
816 CABELL AVE ,E,22903,NOT AVAILABLE,,
1412 E HIGH ST ,,22902,AVAILABLE,6521,
1510 E HIGH ST ,,22902,AVAILABLE,,
1919 SWANSON DR ,4,22901,NOT AVAILABLE,435,
117 LONGWOOD DR ,B,22903,NOT AVAILABLE,13587,
401 MEADE AVE ,,22902,AVAILABLE,7704,
104 ELKHORN RD ,,22903,AVAILABLE,11182,
214 5TH ST SW ,B,22903,NOT AVAILABLE,7552,
1800 JEFFERSON PARK AVE ,203,22903,UNKNOWN STATE,8222,
1982 ARLINGTON BLVD ,6,22903,NOT AVAILABLE,1733,
632 RIDGE ST ,1,22902,NOT AVAILABLE,9525,
423 2ND ST NE ,A,22902,AVAILABLE,5967,
1626 ST ANNES RD ,,22901,NOT AVAILABLE,957,
750 WALKER SQ ,4D,22903,UNKNOWN STATE,13933,
1220 CHERRY AVE ,A,22903,AVAILABLE,3 & PT 5 FIFE ESTATE",
1424 OXFORD RD ,,22903,AVAILABLE,2104,
612 HARRIS RD ,,22902,NOT AVAILABLE,13530,
413 7TH ST NE ,,22902,AVAILABLE,6438,
1200 POPLAR ST ,B,22902,AVAILABLE,6276,
207 OLD LYNCHBURG RD ,,22903,NOT AVAILABLE,13058,
1129 PRESTON AVE ,6C,22903,NOT AVAILABLE,,
403 GARRETT ST ,A,22902,NOT AVAILABLE,,
301 15TH ST NW ,1045,22903,NOT AVAILABLE,,
2014 MINOR RD ,,22903,NOT AVAILABLE,4151,
1626 CENTER AVE ,,22903,AVAILABLE,9885,
117 ALDERMAN RD ,,22903,NOT AVAILABLE,3560,
515 RIDGE ST ,,22902,NOT AVAILABLE,8515,
111 MEGAN CT ,A,22901,NOT AVAILABLE,2217,
32 UNIVERSITY CIR ,303,22903,UNKNOWN STATE,2991,
102 MILFORD TER ,,22902,NOT AVAILABLE,12273,
1200 MONTICELLO AVE ,,22902,AVAILABLE,11706,
301 15TH ST NW ,4008,22903,NOT AVAILABLE,,
1134 E HIGH ST ,,22902,NOT AVAILABLE,6592,
659 EVERGREEN AVE ,,22902,AVAILABLE,5108,
977 EMMET ST N ,,22903,NOT AVAILABLE,,
1417 EMMET ST N ,D,22903,AVAILABLE,1079,
1103 EMMET ST N ,,22903,NOT AVAILABLE,,
1129 EMMET ST N ,,22903,NOT AVAILABLE,,
583 BRANDON AVE ,708,22903,NOT AVAILABLE,1.858,
100 COURT SQ ,8,22902,NOT AVAILABLE,,
1325 W MAIN ST ,E,22903,AVAILABLE,0.141,
1035 EMMET ST N ,,22903,NOT AVAILABLE,,
511 1ST ST N ,311,22902,UNKNOWN STATE,5593,
909 ELLIOTT AVE ,,22902,AVAILABLE,11677,
351 10TH ST NW ,,22903,NOT AVAILABLE,5020,
1800 JEFFERSON PARK AVE ,64,22903,UNKNOWN STATE,8222,
1406 WESTWOOD RD ,,22903,NOT AVAILABLE,2635,
1629 MERIDIAN ST ,,22902,AVAILABLE,13774,
1440 KENWOOD LN ,,22901,AVAILABLE,1158,
107 1ST ST S ,212,22902,AVAILABLE,,
906 AVON ST ,,22902,AVAILABLE,10636,
218 DICE ST ,,22902,UNKNOWN STATE,8306,
1104 HERNDON RD ,,22903,AVAILABLE,2156,
1605 GORDON AVE ,1,22903,UNKNOWN STATE,3788,
106 W SOUTH ST ,213,22902,NOT AVAILABLE,7558,
1419 BURGESS LN ,B,22902,AVAILABLE,10033,
2512 FONTAINE AVE ,B,22903,NOT AVAILABLE,8911,
1803 CHESAPEAKE ST ,,22902,AVAILABLE,9718,
326 MEADE AVE ,,22902,AVAILABLE,7666,
1502 GREENLEAF LN ,,22903,AVAILABLE,1664,
1223 CHERRY AVE ,,22903,NOT AVAILABLE,8677,
230 15TH ST NW ,203,22903,NOT AVAILABLE,,
511 8TH ST NE ,,22902,AVAILABLE,6263,
313 2ND ST SE ,101,22902,AVAILABLE,,
934 BING LN ,,22903,NOT AVAILABLE,14420,
1104 KING ST ,,22903,AVAILABLE,7858,
1608 MONTICELLO AVE ,A,22902,UNKNOWN STATE,,
1878 WESTVIEW RD ,,22903,AVAILABLE,1770,
208 HARRIS RD ,,22903,NOT AVAILABLE,15124,
874 ESTES ST ,,22903,NOT AVAILABLE,17033,
2000 CITY WALK WAY ,102,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,024,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,117,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,226,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,303,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,345,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,437,22902,UNKNOWN STATE,,
104 CHRISTA CT ,,22903,NOT AVAILABLE,13320,
850 ROCK CREEK RD ,,22903,NOT AVAILABLE,10115,
500 1ST ST S ,808,22902,NOT AVAILABLE,8297,
746 PROSPECT AVE ,B,22903,NOT AVAILABLE,,
100 RIDGE ST ,411,22902,NOT AVAILABLE,7123,
322 4TH ST SE ,3,22902,AVAILABLE,,
1017 GROVE ST ,D,22903,AVAILABLE,7294,
326 15TH ST NW ,3B,22903,UNKNOWN STATE,18,
1532 BROAD AVE ,B,22903,AVAILABLE,9359,
511 1ST ST N ,402,22902,UNKNOWN STATE,5593,
511 1ST ST N ,403,22902,UNKNOWN STATE,5593,
836 BELMONT AVE ,DOWN,22902,AVAILABLE,10063,
927 BELMONT AVE ,DOWN,22902,AVAILABLE,10132,
511 1ST ST N ,404,22902,UNKNOWN STATE,5593,
1041 EMMET ST N ,,22903,NOT AVAILABLE,,
706 BLENHEIM AVE ,B,22902,AVAILABLE,10587,
511 1ST ST N ,308,22902,UNKNOWN STATE,5593,
511 1ST ST N ,309,22902,UNKNOWN STATE,5593,
1611 MERIDIAN ST ,DOWN,22902,AVAILABLE,13447,
806 AVON ST ,UP,22902,AVAILABLE,10263,
221 DOUGLAS AVE ,DOWN,22902,AVAILABLE,9112,
970 RIVES ST ,,22902,NOT AVAILABLE,14696,
1017 GROVE ST ,E,22903,AVAILABLE,7294,
1017 GROVE ST ,F,22903,AVAILABLE,7294,
1017 GROVE ST ,G,22903,AVAILABLE,7294,
1017 GROVE ST ,H,22903,AVAILABLE,7294,
1921 SWANSON DR ,C,22901,NOT AVAILABLE,413,
1921 SWANSON DR ,D,22901,NOT AVAILABLE,413,
1921 SWANSON DR ,E,22901,NOT AVAILABLE,413,
1921 SWANSON DR ,F,22901,NOT AVAILABLE,413,
1920 SWANSON DR ,14,22901,NOT AVAILABLE,366,
2201 ANGUS RD ,2,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,3,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,4,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,5,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,6,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,7,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,8,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,9,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,10,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,11,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,12,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,13,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,14,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,15,22901,NOT AVAILABLE,703,
1127 EMMET ST N ,,22903,NOT AVAILABLE,,
2201 ANGUS RD ,16,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,17,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,18,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,19,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,20,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,21,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,22,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,23,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,24,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,25,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,26,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,27,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,28,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,29,22901,NOT AVAILABLE,703,
2201 ANGUS RD ,30,22901,NOT AVAILABLE,703,
2118 ANGUS RD ,22,22901,NOT AVAILABLE,,
2118 ANGUS RD ,23,22901,NOT AVAILABLE,,
2118 ANGUS RD ,24,22901,NOT AVAILABLE,,
114 LANKFORD AVE ,5,22902,NOT AVAILABLE,10816,
511 1ST ST N ,201,22902,UNKNOWN STATE,5593,
423 1ST ST N ,1A,22902,UNKNOWN STATE,,
511 1ST ST N ,307,22902,UNKNOWN STATE,5593,
130 PIEDMONT AVE N ,,22903,NOT AVAILABLE,8064,
100 RIDGE ST ,103,22902,NOT AVAILABLE,7123,
100 RIDGE ST ,B18,22902,NOT AVAILABLE,7123,
510 MCINTIRE RD ,10,22902,NOT AVAILABLE,5433,
2010 STADIUM RD ,17,22903,UNKNOWN STATE,7923,
219 SHAMROCK RD ,B,22903,AVAILABLE,8938,
500 W MAIN ST ,D,22903,AVAILABLE,,
1708 JEFFERSON PARK AVE ,COTT,22903,AVAILABLE,7202,
2304 FONTAINE AVE ,B,22903,NOT AVAILABLE,9030,
120 SUMMIT ST ,B,22903,NOT AVAILABLE,9536,
101 MINOR COURT LN ,,22903,NOT AVAILABLE,,
1513 UNIVERSITY AVE ,,22903,NOT AVAILABLE,,
608 RIDGE ST ,B,22902,NOT AVAILABLE,9158,
4000 CITY WALK WAY ,337,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,338,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,339,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,340,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,341,22902,NOT AVAILABLE,,
4000 CITY WALK WAY ,342,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,343,22902,UNKNOWN STATE,,
4000 CITY WALK WAY ,344,22902,UNKNOWN STATE,,
1600 JEFFERSON PARK AVE ,312,22903,UNKNOWN STATE,6682,
1936 ARLINGTON BLVD ,2,22903,NOT AVAILABLE,1781,
241 HUNTLEY AVE ,,22903,NOT AVAILABLE,14259,
1231 RIVER VISTA AVE ,B,22901,AVAILABLE,4806,
2036 INDIA RD ,,22901,NOT AVAILABLE,508,
120 RIVERBLUFF CIR ,,22902,NOT AVAILABLE,14064,
2420 ARLINGTON BLVD ,A1,22903,NOT AVAILABLE,1570,
2420 ARLINGTON BLVD ,A2,22903,NOT AVAILABLE,1570,
2420 ARLINGTON BLVD ,A3,22903,NOT AVAILABLE,1570,
2420 ARLINGTON BLVD ,A4,22903,NOT AVAILABLE,1570,
2420 ARLINGTON BLVD ,A5,22903,NOT AVAILABLE,1570,
2422 ARLINGTON BLVD ,B1,22903,NOT AVAILABLE,1570,
2422 ARLINGTON BLVD ,B2,22903,NOT AVAILABLE,1570,
2422 ARLINGTON BLVD ,B3,22903,NOT AVAILABLE,1570,
2422 ARLINGTON BLVD ,B4,22903,NOT AVAILABLE,1570,
2422 ARLINGTON BLVD ,B5,22903,NOT AVAILABLE,1570,
2422 ARLINGTON BLVD ,B6,22903,NOT AVAILABLE,1570,
1103 BLENHEIM AVE ,,22902,AVAILABLE,11519,
876 ESTES ST ,BACKFLOW,22903,NOT AVAILABLE,6982,
511 HANOVER ST ,,22903,NOT AVAILABLE,15028,
902 ROCKLAND AVE ,,22902,AVAILABLE,17105,
117 PIEDMONT AVE N ,,22903,NOT AVAILABLE,8437,
914 EMMET ST N ,,22903,NOT AVAILABLE,1741,
123 EMMET ST N ,,22903,AVAILABLE,3284,
740 1ST ST S ,1,22902,AVAILABLE,9461,
1049 E WATER ST , ,22902,AVAILABLE,17313,
105 MORGAN CT , ,22903,NOT AVAILABLE,14154,
109 MORGAN CT , ,22903,NOT AVAILABLE,14152,
102 PAYNES MILL RD , ,22902,NOT AVAILABLE,17521,
100 PAYNES MILL RD , ,22902,NOT AVAILABLE,17522,
3000 CITY WALK WAY ,207,22902,UNKNOWN STATE,,
3000 CITY WALK WAY ,301,22902,UNKNOWN STATE,,
3000 CITY WALK WAY ,302,22902,UNKNOWN STATE,,
3000 CITY WALK WAY ,303,22902,UNKNOWN STATE,,
145 BIRDWOOD CT ,,22903,NOT AVAILABLE,3290,
1543 RUGBY AVE ,,22903,AVAILABLE,2206,
1619 WESTWOOD RD ,,22903,AVAILABLE,2398,
715 RAINIER RD ,,22903,NOT AVAILABLE,14525,
821 RAINIER RD ,,22903,NOT AVAILABLE,14622,
1604 DEL MAR DR ,,22903,AVAILABLE,1620,
1008 CHERRY AVE ,,22903,AVAILABLE,8047,
407 SPRING ST ,,22903,NOT AVAILABLE,8226,
925 RIVES ST ,,22902,NOT AVAILABLE,12523,
852 W MAIN ST ,331,22903,NOT AVAILABLE,,
852 W MAIN ST ,332,22903,NOT AVAILABLE,,
852 W MAIN ST ,333,22903,NOT AVAILABLE,,
852 W MAIN ST ,334,22903,NOT AVAILABLE,,
852 W MAIN ST ,335,22903,NOT AVAILABLE,,
852 W MAIN ST ,336,22903,NOT AVAILABLE,,
852 W MAIN ST ,337,22903,NOT AVAILABLE,,
852 W MAIN ST ,401,22903,NOT AVAILABLE,,
852 W MAIN ST ,402,22903,NOT AVAILABLE,,
852 W MAIN ST ,403,22903,NOT AVAILABLE,,
852 W MAIN ST ,404,22903,NOT AVAILABLE,,
852 W MAIN ST ,405,22903,NOT AVAILABLE,,
852 W MAIN ST ,406,22903,NOT AVAILABLE,,
852 W MAIN ST ,407,22903,NOT AVAILABLE,,
852 W MAIN ST ,408,22903,NOT AVAILABLE,,
852 W MAIN ST ,409,22903,NOT AVAILABLE,,
852 W MAIN ST ,410,22903,NOT AVAILABLE,,
852 W MAIN ST ,411,22903,NOT AVAILABLE,,
852 W MAIN ST ,412,22903,NOT AVAILABLE,,
852 W MAIN ST ,413,22903,NOT AVAILABLE,,
852 W MAIN ST ,414,22903,NOT AVAILABLE,,
852 W MAIN ST ,415,22903,NOT AVAILABLE,,
852 W MAIN ST ,416,22903,NOT AVAILABLE,,
852 W MAIN ST ,417,22903,NOT AVAILABLE,,
852 W MAIN ST ,418,22903,NOT AVAILABLE,,
852 W MAIN ST ,419,22903,NOT AVAILABLE,,
852 W MAIN ST ,420,22903,NOT AVAILABLE,,
852 W MAIN ST ,421,22903,NOT AVAILABLE,,
852 W MAIN ST ,422,22903,NOT AVAILABLE,,
852 W MAIN ST ,423,22903,NOT AVAILABLE,,
852 W MAIN ST ,424,22903,NOT AVAILABLE,,
600 W MAIN ST ,203,22903,UNKNOWN STATE,,
600 W MAIN ST ,202,22903,UNKNOWN STATE,,
600 W MAIN ST ,201,22903,UNKNOWN STATE,,
600 W MAIN ST ,105,22903,UNKNOWN STATE,,
600 W MAIN ST ,101,22903,UNKNOWN STATE,,
600 W MAIN ST ,102,22903,UNKNOWN STATE,,
839 MADISON AVE ,6,22903,UNKNOWN STATE,3373,
839 MADISON AVE ,7,22903,UNKNOWN STATE,3373,
826 CABELL AVE ,B,22903,NOT AVAILABLE,,
826 CABELL AVE ,C,22903,NOT AVAILABLE,,
147 OLD FIFTH CIR ,,22903,NOT AVAILABLE,13993,
128 OLD FIFTH CIR ,,22903,NOT AVAILABLE,13981,
2337 HIGHLAND AVE ,,22903,AVAILABLE,10796,
2323 CRESTMONT AVE ,,22903,AVAILABLE,10866,
830 CHERRY AVE ,,22903,AVAILABLE,,
610 DICE ST ,,22903,AVAILABLE,7576,
1112 RUGBY RD ,,22903,AVAILABLE,1963,
933 RUGBY RD ,,22903,NOT AVAILABLE,2274,
409 13TH ST NW ,4C,22903,UNKNOWN STATE, 94-102",
402 14TH ST NW ,3B,22903,AVAILABLE,,
750 HARRIS ST ,A,22903,AVAILABLE,5168,
1117 FOREST ST ,5,22903,NOT AVAILABLE,3672,
706 ALBEMARLE ST ,A,22903,NOT AVAILABLE,,
210 15TH ST NW ,2,22903,NOT AVAILABLE,,
210 15TH ST NW ,10,22903,NOT AVAILABLE,,
218 15TH ST NW ,402,22903,AVAILABLE,,
2101 ARLINGTON BLVD ,217,22903,NOT AVAILABLE,1578,
300 4TH ST SE ,28,22902,AVAILABLE,7849,
1830 JEFFERSON PARK AVE ,35,22903,UNKNOWN STATE,8252,
725 WALKER SQ ,4A,22903,UNKNOWN STATE,13933,
827 MONTICELLO AVE ,,22902,NOT AVAILABLE,10153,
806 MONTICELLO AVE ,,22902,NOT AVAILABLE,10247,
822 MONTICELLO AVE ,,22902,NOT AVAILABLE,10306,
627 BLENHEIM AVE ,,22902,AVAILABLE,10391,
607 MONTROSE AVE ,,22902,AVAILABLE,10392,
711 CARGIL LN ,,22902,AVAILABLE,4581,
707 EVERGREEN AVE ,,22902,AVAILABLE,4761,
1608 CENTER AVE ,,22903,AVAILABLE,9504,
1510 BROAD AVE ,,22903,AVAILABLE,9506,
6 LATROBE CT ,,22903,NOT AVAILABLE,4754,
253 SHAMROCK RD ,,22903,AVAILABLE,9582,
1114 ALTAVISTA AVE ,,22902,AVAILABLE,12807,
810 ROCKLAND AVE ,,22902,AVAILABLE,12813,
915 ROCKLAND AVE ,,22902,AVAILABLE,12957,
918 ROCKLAND AVE ,,22902,AVAILABLE,13096,
311 FAIRWAY AVE ,,22902,AVAILABLE,8534,
208 MEADE AVE ,,22902,AVAILABLE,8536,
206 MEADE AVE ,,22902,AVAILABLE,8584,
901 MONTICELLO RD ,,22902,AVAILABLE,,
925 MONTICELLO RD ,,22902,AVAILABLE,9985,
221 DICE ST ,,22902,NOT AVAILABLE,8181,
223 DICE ST ,,22902,NOT AVAILABLE,8217,
227 DICE ST ,,22902,NOT AVAILABLE,8292,
100 ALTO PL , ,22903,NOT AVAILABLE,17435,
1800 JEFFERSON PARK AVE ,410,22903,UNKNOWN STATE,8222,
102 ALTO PL , ,22903,NOT AVAILABLE,17434,
101 ALTO PL , ,22903,NOT AVAILABLE,17426,
1800 JEFFERSON PARK AVE ,909,22903,UNKNOWN STATE,8222,
103 ALTO PL , ,22903,NOT AVAILABLE,17427,
1800 JEFFERSON PARK AVE ,908,22903,UNKNOWN STATE,8222,
211 HARTMANS MILL RD ,,22902,NOT AVAILABLE,,
114 HARTMANS MILL RD ,,22902,NOT AVAILABLE,,
103 HARTMANS MILL RD ,,22902,NOT AVAILABLE,,
101 HARTMANS MILL RD ,,22902,NOT AVAILABLE,,
100 E MAIN ST ,,22902,AVAILABLE,7021,
518 CAROLINE AVE ,,22902,AVAILABLE,6935,
606 LYONS AVE ,,22902,AVAILABLE,4177,
726 CARGIL LN ,,22902,AVAILABLE,4401,
717 CARGIL LN ,,22902,AVAILABLE,4441,
825 NALLE ST ,,22903,AVAILABLE,7106,
1731 ALLIED ST ,,22903,AVAILABLE,3559,
537 2ND ST NE ,,22902,AVAILABLE,5461,
535 2ND ST NE ,,22902,AVAILABLE,5514,
119 WALKER ST ,,22902,AVAILABLE,0.207,
1002 CHERRY AVE ,,22903,NOT AVAILABLE,7993,
1405 CHERRY AVE ,,22903,AVAILABLE,9188,
118 STRATFORD CT ,,22903,AVAILABLE,9405,
1601 ANTOINETTE AVE ,,22903,AVAILABLE,11953,
107 ELLIEWOOD AVE ,,22903,NOT AVAILABLE,,
106 TRIPPER CT ,,22903,NOT AVAILABLE,3420,
105 KELSEY CT ,,22903,NOT AVAILABLE,3429,
780 MADISON AVE ,,22903,UNKNOWN STATE,3488,
800 CONCORD AVE ,,22903,AVAILABLE,4227,
1611 UNIVERSITY AVE ,,22903,NOT AVAILABLE,,
103 APPLE TREE RD ,,22903,NOT AVAILABLE,8755,
2715 MCELROY DR ,,22903,AVAILABLE,13170,
402 10 1/2 ST NW ,,22903,AVAILABLE,4748,
1027 FOREST HILLS AVE ,,22903,NOT AVAILABLE,9065,
524 LOCUST AVE ,,22902,AVAILABLE,6308,
2201 FONTAINE AVE ,,22903,NOT AVAILABLE,,
508 7 1/2 ST SW ,,22903,NOT AVAILABLE,8535,
315 7 1/2 ST SW ,,22903,AVAILABLE,7573,
313 PARKWAY ST ,,22902,AVAILABLE,5625,
706 RAINIER RD ,,22903,NOT AVAILABLE,14549,
632 RAINIER RD ,,22903,NOT AVAILABLE,14532,
630 RAINIER RD ,,22903,NOT AVAILABLE,14533,
204 7TH ST SW ,,22903,NOT AVAILABLE,7040,
118 THOMAS DR ,,22903,AVAILABLE,8638,
302 SPRING ST ,,22903,AVAILABLE,7721,
310 7TH ST SW ,,22903,NOT AVAILABLE,7341,
312 7TH ST SW ,,22903,NOT AVAILABLE,7398,
303 ROBERTSON AVE ,,22903,AVAILABLE,9596,
735 WALKER SQ ,4C,22903,UNKNOWN STATE,13933,
583 BRANDON AVE ,707,22903,NOT AVAILABLE,1.858,
115 PAYNES MILL RD , ,22902,NOT AVAILABLE,17502,
117 PAYNES MILL RD , ,22902,NOT AVAILABLE,17503,
130 JUNCTION LN , ,22902,AVAILABLE,17480,
132 JUNCTION LN , ,22902,AVAILABLE,17479,
134 JUNCTION LN , ,22902,AVAILABLE,17478,
910 ANDERSON ST ,,22903,NOT AVAILABLE,5328,
136 JUNCTION LN , ,22902,AVAILABLE,17477,
346 10 1/2 ST NW ,,22903,AVAILABLE,5000,
410 13TH ST NE ,,22902,AVAILABLE,7305,
403 13TH ST NE ,,22902,AVAILABLE,7418,
905 COTTAGE LN ,,22903,AVAILABLE,2293,
731 WALNUT ST ,,22902,NOT AVAILABLE,9314,
109 E WATER ST ,,22902,NOT AVAILABLE,,
104 E MAIN ST ,,22902,AVAILABLE,,
138 JUNCTION LN , ,22902,AVAILABLE,17476,
148 BURNET ST ,,22902,NOT AVAILABLE,10510,
1964 LEWIS MOUNTAIN RD ,,22903,NOT AVAILABLE,4501,
1949 LEWIS MOUNTAIN RD ,,22903,AVAILABLE,4365,
1628 ROSE HILL DR ,,22903,AVAILABLE,1455,
758 PROSPECT AVE ,F,22903,NOT AVAILABLE,,
770 PROSPECT AVE ,I,22903,NOT AVAILABLE,,
770 PROSPECT AVE ,J,22903,NOT AVAILABLE,,
750 PROSPECT AVE ,C,22903,NOT AVAILABLE,,
738 PROSPECT AVE ,F,22903,NOT AVAILABLE,,
1110 GORDON AVE ,A,22903,AVAILABLE,4541,
619 MADISON AVE ,F,22903,NOT AVAILABLE,,
2319 FONTAINE AVE ,,22903,NOT AVAILABLE,8738,
1008 SHERIDAN AVE ,,22901,AVAILABLE,3300,
791 MADISON AVE ,,22903,NOT AVAILABLE,,
607 PROSPECT AVE ,,22903,NOT AVAILABLE,9323,
606 250 BYP ,,22902,NOT AVAILABLE,,
1861 WINSTON RD ,,22903,AVAILABLE,1918,
945 ROSSER LN ,,22903,NOT AVAILABLE,1968,
1107 RUGBY RD ,,22903,AVAILABLE,1978,
939 ROSSER LN ,,22903,NOT AVAILABLE,2029,
942 ROSSER LN ,,22903,NOT AVAILABLE,2078,
1521 UNIVERSITY AVE ,,22903,NOT AVAILABLE,,
1033 HAZEL ST ,,22902,AVAILABLE,5641,
907 COTTAGE LN ,,22903,AVAILABLE,2257,
301 15TH ST NW ,5019,22903,NOT AVAILABLE,,
2517 WILLARD DR ,,22903,AVAILABLE,12309,
1309 HAMPTON ST ,,22902,AVAILABLE,11460,
309 SPRUCE ST ,,22902,NOT AVAILABLE,9572,
2006 MEADOWBROOK RD ,,22903,AVAILABLE,1324,
1920 MEADOWBROOK RD ,,22903,AVAILABLE,1351,
226 W SOUTH ST ,3,22902,AVAILABLE,7297,
1800 JEFFERSON PARK AVE ,609,22903,UNKNOWN STATE,8222,
428 MONROE LN ,102,22903,NOT AVAILABLE,13937,
428 MONROE LN ,103,22903,NOT AVAILABLE,13937,
224 14TH ST NW ,102,22903,AVAILABLE,,
224 14TH ST NW ,403,22903,AVAILABLE,,
224 14TH ST NW ,404,22903,AVAILABLE,,
224 14TH ST NW ,503,22903,AVAILABLE,,
2025 MICHIE DR ,H,22901,NOT AVAILABLE,,
307 PARKWAY ST ,,22902,AVAILABLE,5545,
309 PARKWAY ST ,,22902,AVAILABLE,5565,
1510 CHERRY AVE ,,22903,AVAILABLE,9842,
1905 JEFFERSON PARK AVE ,A,22903,AVAILABLE,,
1612 RICKY RD ,,22901,NOT AVAILABLE,574,
2309 ANGUS RD ,,22901,NOT AVAILABLE,580,
1606 RICKY RD ,,22901,NOT AVAILABLE,630,
1715 KENWOOD LN ,,22901,NOT AVAILABLE,661,
1711 KENWOOD LN ,,22901,NOT AVAILABLE,686,
1600 RICKY RD ,,22901,NOT AVAILABLE,687,
156 BRANDYWINE CT ,,22901,NOT AVAILABLE,934,
1624 BRANDYWINE DR ,,22901,AVAILABLE,742,
2205 WAYNE AVE ,,22901,NOT AVAILABLE,744,
2305 WAYNE AVE ,,22901,NOT AVAILABLE,768,
2204 WAYNE AVE ,,22901,NOT AVAILABLE,783,
2206 WAYNE AVE ,,22901,NOT AVAILABLE,799,
1620 BRANDYWINE DR ,,22901,AVAILABLE,802,
128 GOODMAN ST ,B,22902,AVAILABLE,8735,
2114 ANGUS RD ,223,22901,NOT AVAILABLE,709,
106 STADIUM RD ,8,22903,NOT AVAILABLE,,
119 WASHINGTON AVE ,A,22903,AVAILABLE,8104,
914 E JEFFERSON ST ,G2,22902,AVAILABLE,7140,
914 E JEFFERSON ST ,G4,22902,AVAILABLE,7140,
250 W MAIN ST ,101,22902,AVAILABLE,7010,
1843 WINSTON RD ,,22903,AVAILABLE,2127,
915 COTTAGE LN ,,22903,NOT AVAILABLE,2128,
1623 RUGBY AVE ,,22903,AVAILABLE,2169,
