1310 RIVER RD ,A,22901,NOT AVAILABLE
1310 RIVER RD ,B,22901,NOT AVAILABLE
1104 RIVER CT ,A,22901,NOT AVAILABLE
122 OAKHURST CIR ,5,22903,AVAILABLE
207 STRIBLING AVE ,5,22903,AVAILABLE
1500 CARLTON AVE ,39,22902,NOT AVAILABLE
1500 CARLTON AVE ,54,22902,NOT AVAILABLE
915 ELLIOTT AVE ,B,22902,AVAILABLE
906 MONTROSE AVE ,B,22902,AVAILABLE
1013 LINDEN AVE ,B,22902,NOT AVAILABLE
108 2ND ST SW ,17,22902,AVAILABLE
201 E MAIN ST ,I,22902,AVAILABLE
756 PROSPECT AVE ,E,22903,NOT AVAILABLE
1117 FOREST ST ,11,22903,NOT AVAILABLE
604 HINTON AVE ,A,22902,NOT AVAILABLE
604 HINTON AVE ,B,22902,NOT AVAILABLE
617 HINTON AVE ,B,22902,NOT AVAILABLE
529 CAROLINE AVE ,A,22902,AVAILABLE
108 5TH ST SE ,309,22902,UNKNOWN STATE
1115 WERTLAND ST ,305,22903,UNKNOWN STATE
1115 WERTLAND ST ,306,22903,UNKNOWN STATE
100 W SOUTH ST ,2B,22902,AVAILABLE
402 GARRETT ST ,C,22902,NOT AVAILABLE
121 NORTH BAKER ST ,B,22903,NOT AVAILABLE
599 DICE ST ,B,22903,NOT AVAILABLE
711 NALLE ST ,A,22903,AVAILABLE
406 12TH ST NW ,B,22903,NOT AVAILABLE
131 CAMERON LN ,2,22903,AVAILABLE
806 E JEFFERSON ST ,E,22902,AVAILABLE
804 E JEFFERSON ST ,E,22902,NOT AVAILABLE
1203 POPLAR ST ,B,22902,AVAILABLE
104 STRATFORD CT ,A,22903,AVAILABLE
104 STRATFORD CT ,B,22903,AVAILABLE
301 15TH ST NW ,3015,22903,NOT AVAILABLE
301 15TH ST NW ,3023,22903,NOT AVAILABLE
937 BELMONT AVE ,,22902,AVAILABLE
916 WOODFOLK DR ,,22902,NOT AVAILABLE
1151 KENSINGTON AVE ,,22903,AVAILABLE
1170 EMMET ST N , ,22903,NOT AVAILABLE
500 1ST ST S ,607,22902,NOT AVAILABLE
500 1ST ST S ,612,22902,NOT AVAILABLE
500 1ST ST S ,613,22902,NOT AVAILABLE
500 1ST ST S ,701,22902,NOT AVAILABLE
500 1ST ST S ,702,22902,NOT AVAILABLE
500 1ST ST S ,705,22902,NOT AVAILABLE
500 1ST ST S ,707,22902,NOT AVAILABLE
500 1ST ST S ,708,22902,NOT AVAILABLE
500 1ST ST S ,709,22902,NOT AVAILABLE
421 QUARRY RD ,,22902,AVAILABLE
708 NASSAU ST ,,22902,AVAILABLE
420 QUARRY RD ,,22902,AVAILABLE
325 6 1/2 ST SW ,,22903,AVAILABLE
324 6 1/2 ST SW ,,22903,AVAILABLE
2227 BANBURY ST ,,22901,AVAILABLE
2219 BANBURY ST ,,22901,AVAILABLE
2222 BANBURY ST ,,22901,AVAILABLE
4000 CITY WALK WAY ,252,22902,UNKNOWN STATE
4000 CITY WALK WAY ,253,22902,UNKNOWN STATE
4000 CITY WALK WAY ,254,22902,UNKNOWN STATE
4000 CITY WALK WAY ,255,22902,UNKNOWN STATE
4000 CITY WALK WAY ,256,22902,UNKNOWN STATE
4000 CITY WALK WAY ,257,22902,UNKNOWN STATE
4000 CITY WALK WAY ,301,22902,UNKNOWN STATE
4000 CITY WALK WAY ,302,22902,UNKNOWN STATE
114 LANKFORD AVE ,6,22902,NOT AVAILABLE
114 LANKFORD AVE ,7,22902,NOT AVAILABLE
114 LANKFORD AVE ,8,22902,NOT AVAILABLE
760 PROSPECT AVE ,A,22903,NOT AVAILABLE
760 PROSPECT AVE ,B,22903,NOT AVAILABLE
760 PROSPECT AVE ,C,22903,NOT AVAILABLE
760 PROSPECT AVE ,D,22903,NOT AVAILABLE
760 PROSPECT AVE ,E,22903,NOT AVAILABLE
760 PROSPECT AVE ,F,22903,NOT AVAILABLE
762 PROSPECT AVE ,A,22903,NOT AVAILABLE
762 PROSPECT AVE ,B,22903,NOT AVAILABLE
762 PROSPECT AVE ,C,22903,NOT AVAILABLE
762 PROSPECT AVE ,D,22903,NOT AVAILABLE
764 PROSPECT AVE ,A,22903,NOT AVAILABLE
764 PROSPECT AVE ,B,22903,NOT AVAILABLE
764 PROSPECT AVE ,C,22903,NOT AVAILABLE
764 PROSPECT AVE ,D,22903,NOT AVAILABLE
764 PROSPECT AVE ,E,22903,NOT AVAILABLE
764 PROSPECT AVE ,F,22903,NOT AVAILABLE
766 PROSPECT AVE ,A,22903,NOT AVAILABLE
766 PROSPECT AVE ,B,22903,NOT AVAILABLE
766 PROSPECT AVE ,C,22903,NOT AVAILABLE
18 MOBILE LN ,,22903,AVAILABLE
513 14TH ST NW ,,22903,AVAILABLE
216 4TH ST NE ,,22902,AVAILABLE
117 4TH ST NE ,,22902,AVAILABLE
504 ELLIOTT AVE ,,22902,NOT AVAILABLE
400 ROBINSON PL ,,22902,AVAILABLE
1109 6TH ST SE ,,22902,AVAILABLE
507 DRUID AVE ,,22902,AVAILABLE
502 DRUID AVE ,,22902,AVAILABLE
504 DRUID AVE ,,22902,AVAILABLE
500 STONEHENGE AVE ,,22902,AVAILABLE
509 STONEHENGE AVE ,,22902,AVAILABLE
505 ROCKLAND AVE ,,22902,AVAILABLE
507 ROCKLAND AVE ,,22902,AVAILABLE
517 ROCKLAND AVE ,,22902,AVAILABLE
212 WINE ST ,,22902,AVAILABLE
217 LANKFORD AVE ,,22902,NOT AVAILABLE
213 LANKFORD AVE ,,22902,NOT AVAILABLE
102 LINDEN ST ,,22902,NOT AVAILABLE
224 LANKFORD AVE ,,22902,NOT AVAILABLE
914 HARRIS ST ,,22903,AVAILABLE
1211 AVON ST ,,22902,NOT AVAILABLE
528 E MAIN ST ,,22902,AVAILABLE
903 E MARKET ST ,,22902,NOT AVAILABLE
605 MALCOLM CRES ,,22902,AVAILABLE
257 E JEFFERSON ST ,,22902,AVAILABLE
201 E MAIN ST ,,22902,AVAILABLE
121 4TH ST NE ,,22902,AVAILABLE
119 4TH ST NE ,,22902,AVAILABLE
2007 MEADOWBROOK RD ,,22903,NOT AVAILABLE
1531 RUGBY RD ,,22903,NOT AVAILABLE
1510 DAIRY RD ,,22903,AVAILABLE
2035 HESSIAN RD ,,22903,NOT AVAILABLE
805 E MARKET ST ,,22902,AVAILABLE
1313 POPLAR ST ,,22902,AVAILABLE
716 NALLE ST ,,22903,AVAILABLE
765 KING ST ,,22903,AVAILABLE
724 PROSPECT AVE ,D,22903,NOT AVAILABLE
768 PROSPECT AVE ,F,22903,NOT AVAILABLE
724 PROSPECT AVE ,E,22903,NOT AVAILABLE
107 WESTWOOD CIR ,,22903,NOT AVAILABLE
113 WESTWOOD CIR ,,22903,NOT AVAILABLE
1629 MASON LN ,,22903,AVAILABLE
1627 MASON LN ,,22903,AVAILABLE
1710 MASON LN ,,22903,AVAILABLE
1600 OXFORD RD ,,22903,AVAILABLE
1617 MASON LN ,,22903,AVAILABLE
1640 MASON LN ,,22903,AVAILABLE
1530 OXFORD RD ,,22903,AVAILABLE
1518 OXFORD RD ,,22903,AVAILABLE
1628 MASON LN ,,22903,AVAILABLE
122 JUNCTION LN , ,22902,AVAILABLE
124 JUNCTION LN , ,22902,AVAILABLE
126 JUNCTION LN , ,22902,AVAILABLE
128 JUNCTION LN , ,22902,AVAILABLE
2305 ANGUS RD , ,22901,NOT AVAILABLE
2623 NAYLOR ST , ,22903,NOT AVAILABLE
1800 JEFFERSON PARK AVE ,C,22903,UNKNOWN STATE
303 ALDERMAN RD ,,22903,NOT AVAILABLE
1315 ROSE HILL DR ,,22903,AVAILABLE
1963 LEWIS MOUNTAIN RD ,,22903,NOT AVAILABLE
1612 ROSE HILL DR ,,22903,AVAILABLE
1001 E MARKET ST ,11,22902,NOT AVAILABLE
164 OLD FIFTH CIR ,,22903,NOT AVAILABLE
105 OLD FIFTH CIR ,,22903,NOT AVAILABLE
333 STADIUM RD ,,22903,NOT AVAILABLE
1100 ELLIOTT AVE ,A,22902,AVAILABLE
825 VILLAGE RD ,,22903,AVAILABLE
806 TUNLAW PL ,,22903,NOT AVAILABLE
1622 BRUCE AVE ,,22903,AVAILABLE
4000 CITY WALK WAY ,025,22902,UNKNOWN STATE
4000 CITY WALK WAY ,026,22902,UNKNOWN STATE
4000 CITY WALK WAY ,027,22902,UNKNOWN STATE
4000 CITY WALK WAY ,028,22902,UNKNOWN STATE
4000 CITY WALK WAY ,029,22902,UNKNOWN STATE
4000 CITY WALK WAY ,030,22902,UNKNOWN STATE
4000 CITY WALK WAY ,031,22902,UNKNOWN STATE
4000 CITY WALK WAY ,032,22902,UNKNOWN STATE
4000 CITY WALK WAY ,033,22902,UNKNOWN STATE
4000 CITY WALK WAY ,034,22902,UNKNOWN STATE
4000 CITY WALK WAY ,035,22902,UNKNOWN STATE
4000 CITY WALK WAY ,036,22902,UNKNOWN STATE
4000 CITY WALK WAY ,037,22902,UNKNOWN STATE
4000 CITY WALK WAY ,038,22902,UNKNOWN STATE
4000 CITY WALK WAY ,039,22902,UNKNOWN STATE
4000 CITY WALK WAY ,040,22902,UNKNOWN STATE
4000 CITY WALK WAY ,041,22902,UNKNOWN STATE
4000 CITY WALK WAY ,101,22902,UNKNOWN STATE
4000 CITY WALK WAY ,102,22902,UNKNOWN STATE
4000 CITY WALK WAY ,103,22902,UNKNOWN STATE
4000 CITY WALK WAY ,104,22902,UNKNOWN STATE
4000 CITY WALK WAY ,105,22902,UNKNOWN STATE
4000 CITY WALK WAY ,106,22902,UNKNOWN STATE
4000 CITY WALK WAY ,107,22902,UNKNOWN STATE
4000 CITY WALK WAY ,108,22902,UNKNOWN STATE
4000 CITY WALK WAY ,118,22902,UNKNOWN STATE
4000 CITY WALK WAY ,119,22902,UNKNOWN STATE
4000 CITY WALK WAY ,120,22902,UNKNOWN STATE
4000 CITY WALK WAY ,121,22902,UNKNOWN STATE
4000 CITY WALK WAY ,122,22902,UNKNOWN STATE
1510 OXFORD RD ,,22903,AVAILABLE
1622 MASON LN ,,22903,NOT AVAILABLE
1508 OXFORD RD ,,22903,AVAILABLE
2101 ARLINGTON BLVD ,215,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,222,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,223,22903,NOT AVAILABLE
439 FAIRWAY AVE ,,22902,AVAILABLE
431 FAIRWAY AVE ,,22902,AVAILABLE
520 E MAIN ST ,10,22902,NOT AVAILABLE
201 E MAIN ST ,D,22902,AVAILABLE
103 E WATER ST ,202,22902,AVAILABLE
418 ARBOR CIR ,,22902,AVAILABLE
306 12TH ST NE ,,22902,AVAILABLE
154 BAYLOR LN ,,22902,NOT AVAILABLE
608 MONTICELLO AVE ,,22902,NOT AVAILABLE
1726 ALLIED ST ,,22903,AVAILABLE
1033 MARTIN ST ,,22901,AVAILABLE
1600 RUGBY AVE ,,22903,AVAILABLE
613 7 1/2 ST SW ,A,22903,NOT AVAILABLE
701 MAPLE ST ,,22902,AVAILABLE
409 PARK ST ,,22902,AVAILABLE
125 LODGE CREEK CIR ,,22903,NOT AVAILABLE
2118 ANGUS RD ,13,22901,NOT AVAILABLE
1117 E MARKET ST ,D,22902,NOT AVAILABLE
1600 6TH ST SE ,2,22902,NOT AVAILABLE
218 SUNSET AVE ,A,22903,AVAILABLE
114 STADIUM RD ,11,22903,NOT AVAILABLE
1500 GRADY AVE ,7,22903,NOT AVAILABLE
742 PROSPECT AVE ,D,22903,NOT AVAILABLE
420 MONROE LN ,5,22903,NOT AVAILABLE
932 1ST ST S ,B,22902,NOT AVAILABLE
219 PALATINE AVE ,,22902,AVAILABLE
101 HILTON DR ,,22903,AVAILABLE
1532 CHERRY AVE ,B,22903,AVAILABLE
1609 MADISON AVE ,A,22903,NOT AVAILABLE
803 MONTICELLO AVE ,B,22902,NOT AVAILABLE
500 1ST ST S ,809,22902,NOT AVAILABLE
218 15TH ST NW ,104,22903,AVAILABLE
1509 CHESAPEAKE ST ,,22902,AVAILABLE
999 5TH ST SW ,,22903,NOT AVAILABLE
158 OLD FIFTH CIR ,,22903,NOT AVAILABLE
127 OLD FIFTH CIR ,,22903,NOT AVAILABLE
1347 FRANCIS FIFE WAY ,,22903,NOT AVAILABLE
221 5TH ST SW ,,22903,NOT AVAILABLE
1504 GREENLEAF LN ,,22903,AVAILABLE
1562 DAIRY RD ,,22903,NOT AVAILABLE
600 W MAIN ST ,604,22903,UNKNOWN STATE
600 W MAIN ST , ,22903,UNKNOWN STATE
600 W MAIN ST ,603,22903,UNKNOWN STATE
600 W MAIN ST ,602,22903,UNKNOWN STATE
600 W MAIN ST ,601,22903,UNKNOWN STATE
500 1ST ST S ,202,22902,NOT AVAILABLE
715 WALKER SQ ,1C,22903,UNKNOWN STATE
1051 5TH ST SW ,,22903,NOT AVAILABLE
1055 5TH ST SW ,,22903,NOT AVAILABLE
1059 5TH ST SW ,,22903,NOT AVAILABLE
233 4TH ST SW ,,22903,NOT AVAILABLE
416 DICE ST ,,22903,NOT AVAILABLE
321 6TH ST SW ,,22903,NOT AVAILABLE
804 ALTAVISTA AVE ,,22902,AVAILABLE
843 LOCUST AVE ,,22902,AVAILABLE
1200 LONG ST ,,22902,AVAILABLE
1206 MOWBRAY PL ,,22902,AVAILABLE
734 LOCUST AVE ,,22902,AVAILABLE
1511 CHESAPEAKE ST ,,22902,AVAILABLE
714 ROSE HILL DR ,,22903,AVAILABLE
706 ROSE HILL DR ,,22903,AVAILABLE
1710 E MARKET ST ,,22902,AVAILABLE
319 ALDERMAN RD ,,22903,NOT AVAILABLE
312 ALDERMAN RD ,,22903,NOT AVAILABLE
316 ALDERMAN RD ,,22903,NOT AVAILABLE
1513 VIRGINIA AVE ,1,22903,NOT AVAILABLE
1312 OXFORD PL ,,22903,AVAILABLE
1441 PLYMOUTH RD ,,22903,AVAILABLE
790 PROSPECT AVE ,,22903,NOT AVAILABLE
1509 OXFORD RD ,,22903,AVAILABLE
1459 OXFORD RD ,,22903,AVAILABLE
1457 OXFORD RD ,,22903,AVAILABLE
401 ALDERMAN RD ,,22903,NOT AVAILABLE
249 E JEFFERSON ST ,,22902,AVAILABLE
629 ROSE HILL DR ,,22903,AVAILABLE
703 GROVE AVE ,,22902,AVAILABLE
809 WARD AVE ,,22902,AVAILABLE
609 BELMONT AVE ,,22902,NOT AVAILABLE
601 BELMONT AVE ,,22902,NOT AVAILABLE
2101 ARLINGTON BLVD ,225,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,233,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,241,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,242,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,250,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,307,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,315,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,316,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,324,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,332,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,340,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,341,22903,NOT AVAILABLE
2101 ARLINGTON BLVD ,349,22903,NOT AVAILABLE
953 EMMET ST N ,,22903,NOT AVAILABLE
1417 EMMET ST N ,C,22903,AVAILABLE
113 PIEDMONT AVE N ,,22903,NOT AVAILABLE
1107 EMMET ST N ,C,22903,NOT AVAILABLE
1137 EMMET ST N ,A,22903,NOT AVAILABLE
1807 EMMET ST N ,2B,22901,NOT AVAILABLE
102 KENT TER ,4,22903,AVAILABLE
1801 JEFFERSON PARK AVE ,5,22903,AVAILABLE
326 15TH ST NW ,1C,22903,UNKNOWN STATE
326 15TH ST NW ,2A,22903,UNKNOWN STATE
326 15TH ST NW ,2B,22903,UNKNOWN STATE
326 15TH ST NW ,2C,22903,UNKNOWN STATE
326 15TH ST NW ,3A,22903,UNKNOWN STATE
605 PRESTON PL ,2,22903,NOT AVAILABLE
605 PRESTON PL ,3,22903,NOT AVAILABLE
605 PRESTON PL ,4,22903,NOT AVAILABLE
234 SHAMROCK RD ,,22903,AVAILABLE
904 ROCKLAND AVE ,,22902,AVAILABLE
1053 5TH ST SW ,,22903,NOT AVAILABLE
1057 5TH ST SW ,,22903,NOT AVAILABLE
1061 5TH ST SW ,,22903,NOT AVAILABLE
721 RIDGE ST ,UPPER,22902,NOT AVAILABLE
933 RAYMOND RD ,,22902,NOT AVAILABLE
1200 6TH ST SE ,COTT,22902,NOT AVAILABLE
1522 ROSA TER ,,22902,NOT AVAILABLE
1524 ROSA TER ,,22902,AVAILABLE
816 ELLIOTT AVE ,BSMT,22902,AVAILABLE
618 MONTICELLO AVE ,B,22902,NOT AVAILABLE
1712 MONTICELLO RD ,,22902,AVAILABLE
813 NASSAU ST ,B,22902,AVAILABLE
142 CARLTON RD ,B,22902,AVAILABLE
919 E MARKET ST ,,22902,NOT AVAILABLE
1124 E MARKET ST ,2,22902,AVAILABLE
1733 CHESAPEAKE ST ,B,22902,AVAILABLE
525 MEADE AVE ,DOWN,22902,AVAILABLE
506 STEWART ST ,,22902,AVAILABLE
609 WINE CELLAR CIR ,,22902,AVAILABLE
412 ALTAMONT ST ,A,22902,AVAILABLE
1741 ALLIED ST ,D,22903,NOT AVAILABLE
706 HENRY AVE ,E,22903,AVAILABLE
204 6TH ST NW ,,22903,NOT AVAILABLE
616 BROWN ST ,,22903,NOT AVAILABLE
610 BROWN ST ,,22903,NOT AVAILABLE
421 9TH ST NW ,C,22903,AVAILABLE
822 ANDERSON ST ,,22903,NOT AVAILABLE
1807 EMMET ST N ,4B,22901,NOT AVAILABLE
852 W MAIN ST ,529,22903,NOT AVAILABLE
852 W MAIN ST ,530,22903,NOT AVAILABLE
852 W MAIN ST ,531,22903,NOT AVAILABLE
852 W MAIN ST ,532,22903,NOT AVAILABLE
852 W MAIN ST ,533,22903,NOT AVAILABLE
1115 EMMET ST N ,C,22903,NOT AVAILABLE
526 1ST ST N ,,22902,AVAILABLE
528 1ST ST N ,,22902,AVAILABLE
423 1ST ST N ,3A,22902,UNKNOWN STATE
511 1ST ST N ,410,22902,UNKNOWN STATE
425 1ST ST N ,3,22902,UNKNOWN STATE
1023 EMMET ST N ,,22903,NOT AVAILABLE
107 PIEDMONT AVE N ,A,22903,NOT AVAILABLE
766 PROSPECT AVE ,D,22903,NOT AVAILABLE
766 PROSPECT AVE ,E,22903,NOT AVAILABLE
766 PROSPECT AVE ,F,22903,NOT AVAILABLE
768 PROSPECT AVE ,A,22903,NOT AVAILABLE
768 PROSPECT AVE ,B,22903,NOT AVAILABLE
100 RIDGE ST ,104,22902,NOT AVAILABLE
100 RIDGE ST ,105,22902,NOT AVAILABLE
100 RIDGE ST ,106,22902,NOT AVAILABLE
100 RIDGE ST ,107,22902,NOT AVAILABLE
100 RIDGE ST ,108,22902,NOT AVAILABLE
100 RIDGE ST ,109,22902,NOT AVAILABLE
100 RIDGE ST ,110,22902,NOT AVAILABLE
100 RIDGE ST ,111,22902,NOT AVAILABLE
100 RIDGE ST ,112,22902,NOT AVAILABLE
100 RIDGE ST ,113,22902,NOT AVAILABLE
100 RIDGE ST ,114,22902,NOT AVAILABLE
100 RIDGE ST ,115,22902,NOT AVAILABLE
100 RIDGE ST ,116,22902,NOT AVAILABLE
100 RIDGE ST ,117,22902,NOT AVAILABLE
100 RIDGE ST ,118,22902,NOT AVAILABLE
100 RIDGE ST ,119,22902,NOT AVAILABLE
100 RIDGE ST ,120,22902,NOT AVAILABLE
100 RIDGE ST ,121,22902,NOT AVAILABLE
100 RIDGE ST ,122,22902,NOT AVAILABLE
100 RIDGE ST ,123,22902,NOT AVAILABLE
100 RIDGE ST ,201,22902,NOT AVAILABLE
100 RIDGE ST ,202,22902,NOT AVAILABLE
100 RIDGE ST ,203,22902,NOT AVAILABLE
100 RIDGE ST ,204,22902,NOT AVAILABLE
100 RIDGE ST ,205,22902,NOT AVAILABLE
100 RIDGE ST ,206,22902,NOT AVAILABLE
100 RIDGE ST ,207,22902,NOT AVAILABLE
100 RIDGE ST ,208,22902,NOT AVAILABLE
100 RIDGE ST ,209,22902,NOT AVAILABLE
100 RIDGE ST ,210,22902,NOT AVAILABLE
100 RIDGE ST ,211,22902,NOT AVAILABLE
100 RIDGE ST ,212,22902,NOT AVAILABLE
100 RIDGE ST ,213,22902,NOT AVAILABLE
100 RIDGE ST ,214,22902,NOT AVAILABLE
100 RIDGE ST ,215,22902,NOT AVAILABLE
100 RIDGE ST ,216,22902,NOT AVAILABLE
100 RIDGE ST ,217,22902,NOT AVAILABLE
100 RIDGE ST ,218,22902,NOT AVAILABLE
100 RIDGE ST ,219,22902,NOT AVAILABLE
100 RIDGE ST ,220,22902,NOT AVAILABLE
100 RIDGE ST ,221,22902,NOT AVAILABLE
100 RIDGE ST ,222,22902,NOT AVAILABLE
100 RIDGE ST ,223,22902,NOT AVAILABLE
100 RIDGE ST ,401,22902,NOT AVAILABLE
115 MADISON LN , ,22903,NOT AVAILABLE
428 NICHOLSON ST , ,22901,NOT AVAILABLE
600 W MAIN ST ,509,22903,UNKNOWN STATE
600 W MAIN ST ,508,22903,UNKNOWN STATE
600 W MAIN ST ,507,22903,UNKNOWN STATE
4000 CITY WALK WAY ,123,22902,UNKNOWN STATE
4000 CITY WALK WAY ,124,22902,UNKNOWN STATE
4000 CITY WALK WAY ,125,22902,UNKNOWN STATE
4000 CITY WALK WAY ,126,22902,UNKNOWN STATE
4000 CITY WALK WAY ,127,22902,UNKNOWN STATE
4000 CITY WALK WAY ,128,22902,UNKNOWN STATE
4000 CITY WALK WAY ,129,22902,UNKNOWN STATE
4000 CITY WALK WAY ,131,22902,UNKNOWN STATE
4000 CITY WALK WAY ,132,22902,UNKNOWN STATE
4000 CITY WALK WAY ,133,22902,UNKNOWN STATE
4000 CITY WALK WAY ,134,22902,UNKNOWN STATE
4000 CITY WALK WAY ,135,22902,UNKNOWN STATE
4000 CITY WALK WAY ,136,22902,UNKNOWN STATE
4000 CITY WALK WAY ,137,22902,UNKNOWN STATE
4000 CITY WALK WAY ,138,22902,UNKNOWN STATE
4000 CITY WALK WAY ,139,22902,UNKNOWN STATE
4000 CITY WALK WAY ,140,22902,UNKNOWN STATE
4000 CITY WALK WAY ,141,22902,UNKNOWN STATE
4000 CITY WALK WAY ,143,22902,UNKNOWN STATE
4000 CITY WALK WAY ,145,22902,UNKNOWN STATE
4000 CITY WALK WAY ,147,22902,UNKNOWN STATE
4000 CITY WALK WAY ,150,22902,UNKNOWN STATE
4000 CITY WALK WAY ,152,22902,UNKNOWN STATE
4000 CITY WALK WAY ,153,22902,UNKNOWN STATE
4000 CITY WALK WAY ,154,22902,UNKNOWN STATE
4000 CITY WALK WAY ,155,22902,UNKNOWN STATE
4000 CITY WALK WAY ,156,22902,UNKNOWN STATE
4000 CITY WALK WAY ,157,22902,UNKNOWN STATE
4000 CITY WALK WAY ,201,22902,UNKNOWN STATE
4000 CITY WALK WAY ,202,22902,UNKNOWN STATE
4000 CITY WALK WAY ,203,22902,UNKNOWN STATE
4000 CITY WALK WAY ,204,22902,UNKNOWN STATE
4000 CITY WALK WAY ,205,22902,UNKNOWN STATE
4000 CITY WALK WAY ,206,22902,UNKNOWN STATE
4000 CITY WALK WAY ,207,22902,UNKNOWN STATE
203 BROOKWOOD DR ,,22902,NOT AVAILABLE
197 BROOKWOOD DR ,,22902,NOT AVAILABLE
104 LEIGH PL ,,22902,NOT AVAILABLE
205 2ND ST SW ,,22902,AVAILABLE
403 12TH ST NE ,,22902,AVAILABLE
437 FAIRWAY AVE ,,22902,AVAILABLE
422 MEADE AVE ,,22902,AVAILABLE
211 11TH ST NE ,,22902,AVAILABLE
4000 CITY WALK WAY ,109,22902,UNKNOWN STATE
715 CHARLTON AVE ,201,22903,NOT AVAILABLE
4000 CITY WALK WAY ,308,22902,UNKNOWN STATE
4000 CITY WALK WAY ,309,22902,UNKNOWN STATE
4000 CITY WALK WAY ,310,22902,UNKNOWN STATE
4000 CITY WALK WAY ,311,22902,UNKNOWN STATE
4000 CITY WALK WAY ,312,22902,UNKNOWN STATE
4000 CITY WALK WAY ,313,22902,UNKNOWN STATE
4000 CITY WALK WAY ,314,22902,UNKNOWN STATE
4000 CITY WALK WAY ,315,22902,UNKNOWN STATE
4000 CITY WALK WAY ,316,22902,UNKNOWN STATE
4000 CITY WALK WAY ,317,22902,UNKNOWN STATE
4000 CITY WALK WAY ,318,22902,UNKNOWN STATE
4000 CITY WALK WAY ,319,22902,UNKNOWN STATE
4000 CITY WALK WAY ,320,22902,UNKNOWN STATE
4000 CITY WALK WAY ,321,22902,UNKNOWN STATE
4000 CITY WALK WAY ,322,22902,UNKNOWN STATE
4000 CITY WALK WAY ,323,22902,UNKNOWN STATE
4000 CITY WALK WAY ,324,22902,UNKNOWN STATE
4000 CITY WALK WAY ,325,22902,UNKNOWN STATE
4000 CITY WALK WAY ,326,22902,UNKNOWN STATE
4000 CITY WALK WAY ,327,22902,UNKNOWN STATE
4000 CITY WALK WAY ,328,22902,UNKNOWN STATE
4000 CITY WALK WAY ,329,22902,UNKNOWN STATE
4000 CITY WALK WAY ,330,22902,UNKNOWN STATE
4000 CITY WALK WAY ,331,22902,UNKNOWN STATE
4000 CITY WALK WAY ,332,22902,UNKNOWN STATE
4000 CITY WALK WAY ,333,22902,UNKNOWN STATE
4000 CITY WALK WAY ,334,22902,UNKNOWN STATE
4000 CITY WALK WAY ,335,22902,UNKNOWN STATE
4000 CITY WALK WAY ,336,22902,UNKNOWN STATE
4000 CITY WALK WAY ,346,22902,UNKNOWN STATE
4000 CITY WALK WAY ,347,22902,UNKNOWN STATE
4000 CITY WALK WAY ,348,22902,UNKNOWN STATE
4000 CITY WALK WAY ,349,22902,UNKNOWN STATE
4000 CITY WALK WAY ,350,22902,UNKNOWN STATE
4000 CITY WALK WAY ,351,22902,UNKNOWN STATE
4000 CITY WALK WAY ,352,22902,UNKNOWN STATE
4000 CITY WALK WAY ,353,22902,UNKNOWN STATE
4000 CITY WALK WAY ,354,22902,UNKNOWN STATE
4000 CITY WALK WAY ,355,22902,UNKNOWN STATE
4000 CITY WALK WAY ,356,22902,UNKNOWN STATE
4000 CITY WALK WAY ,357,22902,UNKNOWN STATE
4000 CITY WALK WAY ,401,22902,UNKNOWN STATE
4000 CITY WALK WAY ,402,22902,UNKNOWN STATE
4000 CITY WALK WAY ,403,22902,UNKNOWN STATE
4000 CITY WALK WAY ,404,22902,UNKNOWN STATE
4000 CITY WALK WAY ,405,22902,UNKNOWN STATE
4000 CITY WALK WAY ,406,22902,UNKNOWN STATE
4000 CITY WALK WAY ,407,22902,UNKNOWN STATE
4000 CITY WALK WAY ,408,22902,UNKNOWN STATE
4000 CITY WALK WAY ,409,22902,UNKNOWN STATE
4000 CITY WALK WAY ,410,22902,UNKNOWN STATE
4000 CITY WALK WAY ,411,22902,UNKNOWN STATE
4000 CITY WALK WAY ,412,22902,UNKNOWN STATE
4000 CITY WALK WAY ,413,22902,UNKNOWN STATE
4000 CITY WALK WAY ,414,22902,UNKNOWN STATE
4000 CITY WALK WAY ,415,22902,UNKNOWN STATE
4000 CITY WALK WAY ,416,22902,UNKNOWN STATE
4000 CITY WALK WAY ,417,22902,UNKNOWN STATE
4000 CITY WALK WAY ,418,22902,UNKNOWN STATE
4000 CITY WALK WAY ,419,22902,UNKNOWN STATE
4000 CITY WALK WAY ,420,22902,UNKNOWN STATE
4000 CITY WALK WAY ,421,22902,UNKNOWN STATE
4000 CITY WALK WAY ,422,22902,UNKNOWN STATE
4000 CITY WALK WAY ,423,22902,UNKNOWN STATE
4000 CITY WALK WAY ,424,22902,UNKNOWN STATE
